baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
AC004816.1 (ENSG00000259153)	169.5533678	-0.6199244	0.807280292	-0.767917173	0.442536394	0.903072489
AC012181.1 (ENSG00000261114)	22.79694772	0.387757812	0.504938378	0.767930956	0.442528205	0.903072489
AL110114.1 (ENSG00000286787)	5.73325227	-0.651467507	0.848562767	-0.767730488	0.442647319	0.903072489
AC023424.2 (ENSG00000287555)	5.377750461	-0.403032411	0.524435547	-0.768507043	0.442186008	0.903072489
MT2P1 (ENSG00000162840)	11.49194785	1.082089789	1.409861869	0.767514757	0.442775523	0.903118063
PPP1R3G (ENSG00000219607)	42.91589834	-0.778534509	1.014370384	-0.767505165	0.442781223	0.903118063
AC074134.1 (ENSG00000249142)	2.40651691	0.667884901	0.87025883	0.767455471	0.442810759	0.903118063
ZBTB11-AS1 (ENSG00000256628)	246.505805	-0.183302815	0.238809499	-0.767569197	0.442743169	0.903118063
AC022417.1 (ENSG00000279923)	7.776015038	-0.325762991	0.424618907	-0.767189085	0.442969102	0.903369041
CCDC89 (ENSG00000179071)	32.79268466	-1.11931836	1.459291824	-0.76702846	0.443064595	0.903438397
AC009090.3 (ENSG00000276663)	3.96197253	0.635956344	0.829197703	0.766953818	0.443108974	0.903438397
TEX54 (ENSG00000283268)	1.823060273	-1.001024814	1.305112075	-0.767002952	0.44307976	0.903438397
AP000295.1 (ENSG00000249624)	31.74747584	-0.652427705	0.850766854	-0.76687015	0.443158723	0.903455833
AC121338.2 (ENSG00000278385)	34.31863523	0.750743607	0.979038598	0.76681717	0.443190227	0.903455833
CICP14 (ENSG00000281490)	687.1026903	-0.349308179	0.455563074	-0.766761398	0.443223391	0.903455833
MEMO1P1 (ENSG00000226054)	27.28555999	0.371239455	0.484212997	0.766686268	0.44326807	0.903474972
USP22 (ENSG00000124422)	16976.96419	-0.236781517	0.308915925	-0.766491779	0.443383742	0.903601842
ZNF618 (ENSG00000157657)	1866.832995	-0.628968358	0.82065204	-0.766425145	0.443423376	0.903601842
CDC40 (ENSG00000168438)	2142.562456	-0.244781511	0.319389829	-0.766403588	0.443436198	0.903601842
OCIAD2 (ENSG00000145247)	2802.284424	0.822432786	1.073403979	0.766191296	0.443562487	0.90374871
PPM1K (ENSG00000163644)	695.9874734	-0.455269371	0.594219407	-0.766163754	0.443578872	0.90374871
HOXD9 (ENSG00000128709)	104.0500942	-1.284561038	1.677000994	-0.765987047	0.44368401	0.903819066
TIPARP (ENSG00000163659)	3425.300414	0.436237282	0.569486097	0.766019196	0.44366488	0.903819066
ARPP19 (ENSG00000128989)	13632.42407	-0.277304082	0.362051432	-0.765924555	0.443721194	0.903822899
NUDT12 (ENSG00000112874)	1038.93891	-0.288007111	0.376137888	-0.765695561	0.443857469	0.903860528
KRT8P45 (ENSG00000224520)	303.2819396	0.995072482	1.29969805	0.7656182	0.443903512	0.903860528
Z95115.1 (ENSG00000261188)	260.3514923	-0.415351432	0.54251974	-0.7655969	0.443916189	0.903860528
AC008622.2 (ENSG00000275719)	36.18586506	-0.406257445	0.53052473	-0.765765331	0.443815946	0.903860528
AL157414.4 (ENSG00000288086)	2.083698626	-0.716623168	0.935893698	-0.765710004	0.443848873	0.903860528
USP16 (ENSG00000156256)	3889.738792	0.215489624	0.281618692	0.765182249	0.444163028	0.903927597
SAP30L (ENSG00000164576)	1385.352269	-0.293670028	0.383873595	-0.765017526	0.444261108	0.903927597
LPAR5 (ENSG00000184574)	86.44439465	0.83004622	1.084951548	0.765053722	0.444239556	0.903927597
LINC01431 (ENSG00000232645)	9.820948066	-0.582333238	0.760944656	-0.76527673	0.444106777	0.903927597
DGUOK-AS1 (ENSG00000237883)	130.7620587	0.59243268	0.774074755	0.765342981	0.444067337	0.903927597
AC069503.2 (ENSG00000256950)	13.76239014	-0.437100808	0.571367769	-0.765007814	0.444266891	0.903927597
AC078880.3 (ENSG00000271579)	1.423599134	-1.106006928	1.445674216	-0.765045759	0.444244297	0.903927597
AC137936.1 (ENSG00000283148)	2.981172934	0.806220661	1.053792769	0.76506566	0.444232447	0.903927597
AC079790.2 (ENSG00000286234)	1.578336033	-0.787984168	1.029565408	-0.765356102	0.444059525	0.903927597
CEROX1 (ENSG00000260807)	78.45899699	1.023945853	1.338811483	0.764817053	0.444380492	0.904086884
AC092376.2 (ENSG00000277954)	4.966442826	1.176405361	1.538456787	0.764665846	0.444470549	0.904198251
RIF1 (ENSG00000080345)	7612.658851	0.191944688	0.251219863	0.764050603	0.444837088	0.904417219
ISYNA1 (ENSG00000105655)	1540.695707	-0.64558785	0.845361623	-0.763682467	0.445056492	0.904417219
CD53 (ENSG00000143119)	10.72353734	0.59307461	0.776122288	0.764150984	0.444777273	0.904417219
SPOPL (ENSG00000144228)	2669.064853	-0.245532189	0.321573571	-0.763533483	0.445145302	0.904417219
ACAD8 (ENSG00000151498)	1860.702443	0.276288668	0.361612444	0.764046349	0.444839622	0.904417219
RNF123 (ENSG00000164068)	2268.520563	-0.200236717	0.26208335	-0.764019221	0.444855789	0.904417219
C1orf100 (ENSG00000173728)	4.790441893	-0.458174548	0.599467689	-0.764302325	0.4446871	0.904417219
LONRF3 (ENSG00000175556)	253.5002763	0.86738186	1.135525381	0.763859509	0.444950969	0.904417219
TMPRSS2 (ENSG00000184012)	703.1982237	1.341411941	1.756954565	0.763486983	0.445173022	0.904417219
LCOR (ENSG00000196233)	4008.311815	0.3113016	0.407638434	0.763670877	0.4450634	0.904417219
NKAPP1 (ENSG00000233382)	70.27789904	0.525869445	0.68860317	0.763675609	0.44506058	0.904417219
AL359258.1 (ENSG00000238122)	53.98927064	-1.875804398	2.456921931	-0.763477412	0.445178728	0.904417219
AC008443.3 (ENSG00000248514)	1.396751004	1.056699041	1.382932475	0.764100244	0.444807507	0.904417219
AC017100.1 (ENSG00000259985)	52.38859009	0.437495314	0.572590168	0.764063616	0.444829333	0.904417219
AC129507.2 (ENSG00000262294)	4.785672337	1.066311918	1.395828102	0.763927819	0.444910258	0.904417219
MAGEA9B (ENSG00000267978)	1.897616003	0.844228025	1.1055726	0.763611566	0.445098755	0.904417219
FP236383.3 (ENSG00000280441)	226.6744985	0.62403382	0.816870717	0.76393217	0.444907665	0.904417219
FBXL18 (ENSG00000155034)	2056.405021	-0.270067406	0.353799935	-0.763333677	0.445264423	0.904447774
CRYL1 (ENSG00000165475)	460.3236531	-0.309814835	0.405848909	-0.763374813	0.445239897	0.904447774
CUL9 (ENSG00000112659)	1600.697574	-0.334665104	0.438648831	-0.762945392	0.445495964	0.904724829
NPHP3 (ENSG00000113971)	1176.175312	-0.28383124	0.37204615	-0.762892562	0.445527472	0.904724829
MARCHF10 (ENSG00000173838)	7.598122818	-0.897571368	1.176480214	-0.762929421	0.445505489	0.904724829
SPDYE21 (ENSG00000230358)	5.574005433	0.635397423	0.832906204	0.762867919	0.44554217	0.904724829
ECHDC2 (ENSG00000121310)	1002.553722	-0.659511095	0.864596704	-0.762796217	0.445584938	0.904739914
CACHD1 (ENSG00000158966)	1009.089442	-0.613268374	0.804249351	-0.762535118	0.445740692	0.904798963
AC112487.1 (ENSG00000239482)	1.123207535	1.187289946	1.556954101	0.76257222	0.445718557	0.904798963
POLR2M (ENSG00000255529)	3432.80821	0.208881661	0.273933822	0.762526	0.445746131	0.904798963
GNRHR2P1 (ENSG00000259169)	1.53247377	0.766148268	1.004770787	0.762510492	0.445755383	0.904798963
LINC01709 (ENSG00000226715)	2.894552949	-0.921847247	1.209257835	-0.762324808	0.445866171	0.904880357
RPL23AP1 (ENSG00000239257)	10.49254391	-0.863174996	1.132220821	-0.762373364	0.445837199	0.904880357
POGK (ENSG00000143157)	5159.289298	-0.256717082	0.336843414	-0.762125876	0.44598488	0.905049533
EPHA3 (ENSG00000044524)	75.253809	1.264726025	1.661345218	0.761266239	0.446498061	0.905095209
LAMB1 (ENSG00000091136)	27382.25953	-0.539615887	0.708491657	-0.761640426	0.44627464	0.905095209
MPP6 (ENSG00000105926)	2254.762935	-0.51167691	0.67217942	-0.761220731	0.446525238	0.905095209
SYCP3 (ENSG00000139351)	11.00086415	0.456054955	0.598810776	0.761601116	0.446298109	0.905095209
CLEC4F (ENSG00000152672)	2.229008929	-1.263719095	1.659824842	-0.761356899	0.446443924	0.905095209
APEH (ENSG00000164062)	8891.077457	0.243970773	0.320225461	0.761871877	0.446136477	0.905095209
GRK2 (ENSG00000173020)	6527.756386	-0.372194654	0.488744155	-0.761532695	0.446338958	0.905095209
KRT8P14 (ENSG00000214282)	6.968537347	-0.797989374	1.048330893	-0.761199903	0.446537676	0.905095209
SNHG7 (ENSG00000233016)	2914.387721	0.317433394	0.41692735	0.761363805	0.4464398	0.905095209
RPL5P12 (ENSG00000242697)	42.47782713	-0.390578656	0.512799263	-0.761659939	0.446262991	0.905095209
AC013643.2 (ENSG00000253875)	2.858262057	-0.640125886	0.840815011	-0.761315958	0.446468371	0.905095209
AL121845.2 (ENSG00000273047)	24.3899257	0.865718145	1.137305294	0.761201192	0.446536907	0.905095209
AC022960.2 (ENSG00000276282)	1.697231215	0.728802693	0.956786309	0.7617194	0.446227494	0.905095209
AC132938.5 (ENSG00000279744)	28.63616308	-0.376645131	0.494444241	-0.761754511	0.446206535	0.905095209
AC020765.6 (ENSG00000288656)	57.14988177	0.957865841	1.25825086	0.761267782	0.44649714	0.905095209
UNK (ENSG00000132478)	2239.928847	-0.207668144	0.272913643	-0.760929874	0.446698954	0.905137298
DHRS3 (ENSG00000162496)	2726.42428	0.729660151	0.959128382	0.760753373	0.446804389	0.905137298
BPGM (ENSG00000172331)	1274.832266	-0.325376969	0.42767886	-0.76079741	0.446778082	0.905137298
LRRC75A (ENSG00000181350)	276.7909703	0.596598657	0.784135823	0.760835864	0.44675511	0.905137298
CYP4F29P (ENSG00000228314)	15.47414959	-1.790988199	2.354138659	-0.760782799	0.44678681	0.905137298
BMS1P7 (ENSG00000270025)	8.413996407	-1.322632598	1.738588486	-0.76075081	0.44680592	0.905137298
AC006525.1 (ENSG00000287390)	1.358489462	1.02913609	1.352748763	0.760774002	0.446792065	0.905137298
MPHOSPH9 (ENSG00000051825)	2368.557617	0.220283396	0.289587773	0.760679201	0.446848701	0.905145689
ZNF622 (ENSG00000173545)	2259.419451	0.162408835	0.213520097	0.760625522	0.446880771	0.905145689
AL355499.1 (ENSG00000232234)	1.359253144	-1.117167328	1.469099646	-0.760443535	0.446989509	0.905294312
COL15A1 (ENSG00000204291)	89.50324108	-1.236048189	1.625601423	-0.760363624	0.447037261	0.905319407
RC3H2 (ENSG00000056586)	5126.81228	-0.171406642	0.225614085	-0.759733779	0.447413733	0.90545726
NAA10 (ENSG00000102030)	4630.438276	0.255945495	0.336921971	0.759658072	0.447458997	0.90545726
ERLIN2 (ENSG00000147475)	4045.888453	-0.269590573	0.354801467	-0.759835001	0.447353218	0.90545726
PAN3 (ENSG00000152520)	2255.136797	0.339697649	0.446976084	0.75999066	0.447260168	0.90545726
ALDH4A1 (ENSG00000159423)	1471.899428	-0.427428084	0.562621874	-0.759707547	0.447429416	0.90545726
NFU1 (ENSG00000169599)	1622.37058	0.250322411	0.329514785	0.75966974	0.447452021	0.90545726
TIGD5 (ENSG00000179886)	644.4214289	-0.242439491	0.319134706	-0.75967761	0.447447315	0.90545726
C2orf66 (ENSG00000187944)	8.334704298	0.689395032	0.906889307	0.7601755	0.447149688	0.90545726
NXT1-AS1 (ENSG00000234832)	2.455377448	-0.874265445	1.150851651	-0.759668237	0.44745292	0.90545726
RPL32P3 (ENSG00000251474)	553.2237444	0.299849906	0.394558829	0.759962479	0.447277013	0.90545726
GBA2 (ENSG00000070610)	3713.533588	-0.234724655	0.309044263	-0.759517917	0.4475428	0.905476544
MMP9 (ENSG00000100985)	24.46273519	-0.964564456	1.270173664	-0.75939573	0.447615867	0.905476544
PTTG1 (ENSG00000164611)	6406.634693	0.278889001	0.367275065	0.759346406	0.447645364	0.905476544
AC005498.2 (ENSG00000267421)	4.006474032	1.229085833	1.618212169	0.759533179	0.447533674	0.905476544
AC093838.2 (ENSG00000288031)	10.99121844	-0.401651986	0.528883337	-0.759433996	0.447592984	0.905476544
ADPRH (ENSG00000144843)	220.0866765	-0.783228663	1.031788562	-0.759098029	0.447793918	0.905528673
PAFAH2 (ENSG00000158006)	1019.0132	0.19949221	0.262812465	0.759066774	0.447812614	0.905528673
DNAJC30 (ENSG00000176410)	660.2177483	-0.281921982	0.371336125	-0.759209683	0.447727135	0.905528673
AC015674.1 (ENSG00000264558)	68.37861059	0.531000139	0.699466918	0.759149753	0.44776298	0.905528673
SNX1 (ENSG00000028528)	6347.082593	0.241021888	0.317662724	0.758735193	0.44801098	0.905781693
ZFAND5 (ENSG00000107372)	7539.367937	0.314085863	0.414086603	0.758502836	0.448150016	0.905781693
SENP3 (ENSG00000161956)	4836.813662	0.210926639	0.278000025	0.758728848	0.448014776	0.905781693
AL365217.1 (ENSG00000214558)	21.99004435	0.26936431	0.355123659	0.758508489	0.448146633	0.905781693
FAM223B (ENSG00000272681)	4.686909516	0.463178609	0.610609748	0.758550957	0.448121219	0.905781693
FAM223A (ENSG00000279245)	4.686909516	0.463178609	0.610609748	0.758550957	0.448121219	0.905781693
CRYBG1 (ENSG00000112297)	2396.426277	0.81581241	1.076042614	0.758159946	0.448355236	0.905923458
RSU1 (ENSG00000148484)	4585.875279	0.335019083	0.441890729	0.758149155	0.448361696	0.905923458
SEMA6B (ENSG00000167680)	1573.693118	-0.807858643	1.065485155	-0.758207319	0.44832688	0.905923458
Z93930.2 (ENSG00000226471)	14.07072176	-0.443840075	0.585291375	-0.75832328	0.448257474	0.905923458
AC104073.4 (ENSG00000282381)	8.759464389	-1.653176494	2.180796419	-0.758060899	0.448414526	0.905958705
AC007881.4 (ENSG00000288065)	23.5544817	-0.463434028	0.611389102	-0.758001781	0.448449917	0.905958713
TMEM248 (ENSG00000106609)	7337.536923	-0.201351282	0.265676067	-0.757882651	0.448521237	0.905996725
IQCB1 (ENSG00000173226)	1561.343568	-0.256593489	0.338579885	-0.757852134	0.448539508	0.905996725
COL18A1 (ENSG00000182871)	7093.660856	-0.731544964	0.965518137	-0.757670868	0.448648043	0.906070213
RPL29P19 (ENSG00000224594)	11.43177715	-1.79440584	2.368458312	-0.757626102	0.448674849	0.906070213
LINC02709 (ENSG00000245522)	68.12764223	0.481371901	0.635378787	0.757614057	0.448682062	0.906070213
JMY (ENSG00000152409)	970.2328051	-0.356416	0.470533131	-0.757472698	0.448766717	0.906094262
RPS29P16 (ENSG00000235354)	4.307812802	-0.624367801	0.824219299	-0.757526306	0.448734612	0.906094262
NONOP2 (ENSG00000237522)	43.91149321	-0.359440962	0.474561594	-0.757416881	0.448800146	0.906094262
MCMDC2 (ENSG00000178460)	74.34053793	-0.489240844	0.646007062	-0.75733049	0.448851889	0.906127271
MEF2A (ENSG00000068305)	2359.132771	-0.261680113	0.345623697	-0.75712434	0.448975373	0.906141149
DAD1 (ENSG00000129562)	7162.466394	-0.23921322	0.315929637	-0.757172458	0.448946548	0.906141149
LINC01819 (ENSG00000231826)	111.3146236	1.541563363	2.036219575	0.757071282	0.449007158	0.906141149
FRG1-DT (ENSG00000245685)	20.65244608	-0.47482325	0.627099574	-0.757173613	0.448945856	0.906141149
AC123768.4 (ENSG00000285948)	10.65501576	0.383242963	0.506249697	0.75702359	0.44903573	0.906141149
SSNA1 (ENSG00000176101)	3429.80363	0.224570563	0.296707893	0.756874247	0.449125205	0.906250276
CD99 (ENSG00000002586)	9139.571124	0.510892492	0.677560606	0.754017408	0.450838769	0.90627805
PLEKHG6 (ENSG00000008323)	669.1779501	0.973712538	1.292141235	0.753565099	0.451110408	0.90627805
FAM114A2 (ENSG00000055147)	1144.235989	-0.256364959	0.339331485	-0.755500067	0.449948992	0.90627805
EXOSC5 (ENSG00000077348)	1732.260904	0.234128136	0.310498962	0.754038386	0.450826172	0.90627805
TDRD3 (ENSG00000083544)	871.8270879	-0.337062336	0.445658515	-0.756324237	0.44945482	0.90627805
ZNF446 (ENSG00000083838)	549.01634	-0.244568395	0.324515192	-0.75364236	0.451064001	0.90627805
GLG1 (ENSG00000090863)	15112.01489	0.235448971	0.311766934	0.755208281	0.450124021	0.90627805
MAP3K1 (ENSG00000095015)	2708.988138	-0.588291568	0.78044782	-0.753787189	0.450977018	0.90627805
DDT (ENSG00000099977)	2611.955527	0.273203294	0.362418507	0.753833729	0.450949068	0.90627805
CINP (ENSG00000100865)	2043.443186	0.209125671	0.277724063	0.752998024	0.451451101	0.90627805
MTMR4 (ENSG00000108389)	4727.95836	-0.395847757	0.523315625	-0.756422584	0.449395872	0.90627805
MRPL51 (ENSG00000111639)	7630.958119	0.257521368	0.340310675	0.756724331	0.449215035	0.90627805
KCNJ13 (ENSG00000115474)	11.10053248	0.709454993	0.940688037	0.754187324	0.450736748	0.90627805
WIPF1 (ENSG00000115935)	1753.477787	-0.947429548	1.256786661	-0.753850735	0.450938855	0.90627805
PLBD1 (ENSG00000121316)	642.2688951	-0.94424076	1.253188211	-0.753470829	0.451167034	0.90627805
SEC22A (ENSG00000121542)	910.2508073	-0.21556991	0.285673206	-0.754603181	0.450487114	0.90627805
LANCL2 (ENSG00000132434)	1669.43118	-0.311631396	0.412564372	-0.755352177	0.4500377	0.90627805
NIP7 (ENSG00000132603)	3815.733035	0.226965254	0.30118281	0.753579708	0.451101633	0.90627805
NIPSNAP3A (ENSG00000136783)	1125.420057	0.26426728	0.350238866	0.75453442	0.450528385	0.90627805
PREPL (ENSG00000138078)	5072.228615	-0.338989294	0.450210228	-0.75295778	0.451475285	0.90627805
NEIL1 (ENSG00000140398)	315.9689505	0.272451918	0.361034598	0.75464213	0.450463738	0.90627805
VPS54 (ENSG00000143952)	2404.242354	-0.304403245	0.403590684	-0.754237541	0.450706599	0.90627805
PURB (ENSG00000146676)	6703.303762	-0.36372475	0.483053928	-0.752969242	0.451468397	0.90627805
SSC4D (ENSG00000146700)	48.57323423	0.295899396	0.391292167	0.756210886	0.449522767	0.90627805
GNRH1 (ENSG00000147437)	77.65232208	0.380725925	0.50337263	0.756350072	0.449439334	0.90627805
TACC1 (ENSG00000147526)	8507.910166	-0.552506076	0.732143558	-0.754641722	0.450463983	0.90627805
CDYL (ENSG00000153046)	2218.715758	0.279743403	0.369717671	0.756640608	0.449265206	0.90627805
C12orf43 (ENSG00000157895)	1491.834411	0.159851763	0.211834745	0.754605972	0.450485439	0.90627805
DIP2A (ENSG00000160305)	2909.487601	-0.227935209	0.302015718	-0.754713067	0.450421165	0.90627805
SLC25A34 (ENSG00000162461)	27.6962034	-0.371658342	0.492858035	-0.754088025	0.450796367	0.90627805
DAGLB (ENSG00000164535)	2301.199703	-0.327923884	0.434838768	-0.754127524	0.450772652	0.90627805
MTMR10 (ENSG00000166912)	1819.024152	0.247583729	0.32719029	0.756696444	0.449231746	0.90627805
FBXO45 (ENSG00000174013)	2859.174639	-0.21862132	0.289319534	-0.755639681	0.449865258	0.90627805
UFSP1 (ENSG00000176125)	122.4083238	-0.455572376	0.604929275	-0.753100229	0.451389687	0.90627805
NDUFV2 (ENSG00000178127)	5666.706895	-0.222065503	0.294375861	-0.754360437	0.450632821	0.90627805
SLC26A11 (ENSG00000181045)	714.1790623	-0.679602339	0.902478849	-0.75303963	0.4514261	0.90627805
H1-2 (ENSG00000187837)	2131.207614	-0.71413589	0.947666405	-0.753573078	0.451105615	0.90627805
TOMM7 (ENSG00000196683)	6923.531341	-0.390076107	0.517169514	-0.754251937	0.450697957	0.90627805
MEIG1 (ENSG00000197889)	8.902971132	-0.563296372	0.746557364	-0.754525237	0.450533897	0.90627805
COLGALT2 (ENSG00000198756)	268.1081636	-0.768220654	1.01964332	-0.753420964	0.451196989	0.90627805
PCBP3-AS1 (ENSG00000205424)	2.304361435	-1.259555419	1.667012636	-0.755576408	0.449903205	0.90627805
RPL12P38 (ENSG00000213228)	5.622866785	-0.448971136	0.594598669	-0.755082645	0.450199395	0.90627805
SULT1A4 (ENSG00000213648)	105.9144761	0.657030261	0.869176756	0.755922494	0.449695666	0.90627805
RPS19P1 (ENSG00000214612)	9.841209477	0.390379712	0.516853229	0.755300906	0.450068455	0.90627805
GOLGA6B (ENSG00000215186)	1.408141513	-0.914302769	1.213246493	-0.753600175	0.451089339	0.90627805
RNASEK (ENSG00000219200)	4365.743042	-0.257853724	0.340997384	-0.756175079	0.449544233	0.90627805
ZNF602P (ENSG00000219392)	6.89204719	-0.548088157	0.727796475	-0.753078884	0.451402512	0.90627805
LINC01776 (ENSG00000226053)	17.15607451	-1.089113035	1.442305851	-0.755119335	0.450177383	0.90627805
AC068491.1 (ENSG00000229118)	1.285836746	-0.75417417	1.000921886	-0.753479548	0.451161797	0.90627805
AL669831.4 (ENSG00000230092)	8.041733736	0.468179643	0.619973334	0.755160935	0.450152425	0.90627805
AC124944.1 (ENSG00000231443)	22.79902578	-0.462049584	0.611528515	-0.755565068	0.449910007	0.90627805
RHOA-IT1 (ENSG00000235908)	6.516783547	0.499559678	0.660595039	0.756226808	0.449513222	0.90627805
RNF217-AS1 (ENSG00000236548)	12.32374728	-0.995225364	1.318039627	-0.755080002	0.450200981	0.90627805
AL132838.1 (ENSG00000240096)	3.42264426	0.465200008	0.615842098	0.755388451	0.450015941	0.90627805
LINC01096 (ENSG00000246095)	4.074509243	1.325353377	1.756724047	0.754445969	0.450581477	0.90627805
LINC02062 (ENSG00000248489)	14.38420161	-0.402409783	0.533054057	-0.754913649	0.450300796	0.90627805
